Product Name,Prices,Description,Reviews
"REDMI Note 11 Pro (Stealth Black, 128 GB)","₹24,999",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display108MP Rear Camera5000 mAh Battery1 Year Warranty,4.5
"MI4 (White, 16 GB)","₹14,999",3 GB RAM | 16 GB ROM12.7 cm (5 inch) Full HD Display13MP Rear Camera | 8MP Front Camera3080 mAh Lithium-ion Polymer BatteryQualcomm MSM8274AC Snapdragon 801 Krait 400 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.5
"Xiaomi 11Lite NE (Jazz Blue, 128 GB)","₹21,499",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.64 cm (6.55 inch) Full HD+ Display64MP + 8MP + 5MP | 20MP Front Camera4250 mAh BatteryQualcomm Snapdragon 778G ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.1
"Xiaomi 11Lite NE (Tuscany Coral, 128 GB)","₹22,500",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.64 cm (6.55 inch) Full HD+ Display64MP + 8MP + 5MP | 20MP Front Camera4250 mAh BatteryQualcomm Snapdragon 778G ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.1
"Xiaomi 11Lite NE (Tuscany Coral, 128 GB)","₹22,800",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.64 cm (6.55 inch) Full HD+ Display64MP + 8MP + 5MP | 20MP Front Camera4250 mAh BatteryQualcomm Snapdragon 778G ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4
"Xiaomi 11T Pro 5G Hyperphone (Meteorite Black, 256 GB)","₹30,990",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display108MP Rear Camera5000 mAh Battery12 months,4
"Xiaomi 11Lite NE (Diamond Dazzle, 128 GB)","₹22,000",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.64 cm (6.55 inch) Full HD+ Display64MP + 8MP + 5MP | 20MP Front Camera4250 mAh BatteryQualcomm Snapdragon 778G ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,3.7
"Mi 11X Pro 5G (Cosmic Black, 128 GB)","₹26,999",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display108MP + 8MP + 5MP | 20MP Front Camera4520 mAh BatteryQualcomm Snapdragon 888 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories,3.7
"Mi 11 Lite (Tuscany Coral, 128 GB)","₹21,999",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.64 cm (6.55 inch) Full HD+ Display64MP + 8MP + 5MP | 16MP Front Camera4250 mAh Li-Polymer BatteryQualcomm Snapdragon 732G Processor1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,4.4
"Mi 11 Lite (Tuscany Coral, 128 GB)","₹18,999",8 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.64 cm (6.55 inch) Full HD+ Display64MP + 8MP + 5MP | 16MP Front Camera4250 mAh Li-Polymer BatteryQualcomm Snapdragon 732G Processor1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,4.4
"Xiaomi 11i 5G (Pacific Pearl, 128 GB)","₹24,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ AMOLED Display108MP Rear Camera | 16MP Front Camera5160 mAh Li-Polymer BatteryMediatek Dimensity 920 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,4.4
SPICE Mi-270,"₹5,325",cm Display1 Year Manufacturer Warranty,4.5
"Mi 5 (White, 32 GB)","₹24,999",3 GB RAM | 32 GB ROM13.08 cm (5.15 inch) Full HD Display16MP Rear Camera | 4MP Front Camera3000 mAh Li-Ion Polymer BatterySnapdragon 820 Kryo ProcessorBrand Warranty of 1 Year,3.5
"Mi 5 (Gold, 32 GB)","₹24,999",3 GB RAM | 32 GB ROM13.08 cm (5.15 inch) Full HD Display16MP Rear Camera | 4MP Front Camera3000 mAh Li-Ion Polymer BatterySnapdragon 820 Kryo ProcessorBrand Warranty of 1 Year,4.4
"Mi 5 (Black, 32 GB)","₹24,999",3 GB RAM | 32 GB ROM13.08 cm (5.15 inch) Full HD Display16MP Rear Camera | 4MP Front Camera3000 mAh Li-Ion Polymer BatterySnapdragon 820 Kryo ProcessorBrand Warranty of 1 Year,4.5
"Mi Max (Silver, 32 GB)","₹14,999",3 GB RAM | 32 GB ROM | Expandable Upto 128 GB16.36 cm (6.44 inch) Full HD Display16MP Rear Camera | 5MP Front Camera4850 mAh Li-Polymer BatteryQualcomm Snapdragon 650 64-bit ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,3.8
"�9A (Midnight Black, 32 GB)","₹9,499",3 GB RAM | 32 GB ROM16.59 cm (6.53 inch) Display13MP Rear Camera5000 mAh Battery1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,4.1
"Mi Max (Dark Grey, 32 GB)","₹14,999",3 GB RAM | 32 GB ROM | Expandable Upto 128 GB16.36 cm (6.44 inch) Full HD Display16MP Rear Camera | 5MP Front Camera4850 mAh Li-Polymer BatteryQualcomm Snapdragon 650 64-bit ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4
"Mi A2 (Red, 64 GB)","₹17,499",4 GB RAM | 64 GB ROM15.21 cm (5.99 inch) Full HD+ Display20MP + 12MP | 20MP Front Camera3010 mAh BatteryQualcomm Snapdragon 660 AIE ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,4.7
"Mi 4i (Yellow, 16 GB)","₹12,999",2 GB RAM | 16 GB ROM12.7 cm (5 inch) Full HD Display13MP Rear Camera | 5MP Front Camera3030 mAh Li-ion Polymer Battery2nd-gen Snapdragon 615 64-bit octa-core ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,3.6
"Mi 4i (Blue, 16 GB)","₹12,999",2 GB RAM | 16 GB ROM12.7 cm (5 inch) Full HD Display13MP Rear Camera | 5MP Front Camera3030 mAh Li-ion Polymer Battery2nd-gen Snapdragon 615 64-bit octa-core ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.5
"Mi A2 (Gold, 128 GB)","₹13,999",6 GB RAM | 128 GB ROM15.21 cm (5.99 inch) Full HD+ Display20MP + 12MP | 20MP Front Camera3010 mAh BatteryQualcomm Snapdragon 660 AIE ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,4.5
"Mi A2 (Rose Gold, 64 GB)","₹17,499",4 GB RAM | 64 GB ROM15.21 cm (5.99 inch) Full HD+ Display20MP + 12MP | 20MP Front Camera3010 mAh BatteryQualcomm Snapdragon 660 AIE ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,4.6
"Mi 10i (Midnight Black, 64 GB)","₹21,999",6 GB RAM | 64 GB ROM16.94 cm (6.67 inch) Full HD+ Display108MP + 8MP + 2MP + 2MP | 16MP Front Camera4820 mAh BatteryQualcomm® Snapdragon™ 750G Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,3.9
"Mi 4i (Grey, 32 GB)","₹14,999",2 GB RAM | 32 GB ROM12.7 cm (5 inch) Full HD Display13MP Rear Camera | 5MP Front Camera3120 mAh Li-ion Polymer Battery2nd-gen Snapdragon 615 64-bit octa-core ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,3.8
"SPICE Mi-310 (Brown, 85 MB)","₹8,625",85 MB ROM | Expandable Upto 16 GB7.98 cm (3.14 inch) HVGA Display2MP Rear Camera1200 mAh Li-Ion Battery1 Year for Mobile & 6 Months for Accessories,4
"Mi 11X (Lunar White, 128 GB)","₹23,990",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 5MP | 20MP Front Camera4520 mAh BatteryQualcomm Snapdragon 870 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories,4
"SPICE Mi-320 (Black, 512 MB)","₹6,199",256 MB RAM | 512 MB ROM8.1 cm (3.19 inch) Display3.2MP Rear Camera1200 mAh Battery1 Year for Mobile & 6 Months for Accessories,4.5
"SPICE Smart Flo Pace Mi-422 (White, 512 MB)","₹5,999",512 MB RAM | 512 MB ROM | Expandable Upto 32 GB10.16 cm (4 inch) WVGA Display3.2MP Rear Camera | 1.3MP Front Camera1300 mAh Battery1 Year for Mobile & 6 Months for Accessories,4.3
"Mi 4i (White, 16 GB)","₹12,999",2 GB RAM | 16 GB ROM12.7 cm (5 inch) Full HD Display13MP Rear Camera | 5MP Front Camera3030 mAh Li-ion Polymer Battery2nd-gen Snapdragon 615 64-bit octa-core ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3
"SPICE Smart Flo Pace 2 Mi-502 (White, 512 MB)","₹8,990",512 MB RAM | 512 MB ROM | Expandable Upto 32 GB12.7 cm (5 inch) WVGA Display5MP Rear Camera | 1.3MP Front Camera2100 mAh Battery1 Year for Mobile & 6 Months for Accessories,4.1
"SPICE Smart Flo Mi-351 (White, 512 MB)","₹4,499",256 MB RAM | 512 MB ROM | Expandable Upto 32 GB8.89 cm (3.5 inch) HVGA Display3.2MP Rear Camera | 1.3MP Front Camera1600 mAh Battery1 Year for Mobile & 6 Months for Accessories,4.1
"Mi 10i (Atlantic Blue, 64 GB)","₹21,999",6 GB RAM | 64 GB ROM16.94 cm (6.67 inch) Full HD+ Display108MP + 8MP + 2MP + 2MP | 16MP Front Camera4820 mAh BatteryQualcomm® Snapdragon™ 750G Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4.1
"MI3 (Metallic Grey, 16 GB)","₹16,999",2 GB RAM | 16 GB ROM12.7 cm (5 inch) Full HD Display13MP Rear Camera | 2MP Front Camera3050 mAh Li-Ion Batteryqualcomm Qualcomm Snapdragon 800 8274AB Quad Core 2.3GHz Processor1 Year for Mobile & 6 Months for Accessories,4.5
"Xiaomi 11i Hypercharge 5G (Pacific Pearl, 128 GB)","₹28,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ AMOLED Display108MP + 8MP + 2MP | 16MP Front Camera4500 mAh Li-Polymer BatteryMediatek Dimensity 920 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4
"Mi A1 (Red, 64 GB)","₹14,599",4 GB RAM | 64 GB ROM | Expandable Upto 128 GB13.97 cm (5.5 inch) Full HD Display12MP + 12MP | 5MP Front Camera3080 mAh Li-polymer BatteryQualcomm Snapdragon 625 64 bit Octa Core 2GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4
"Mi A2 (Lake Blue, 128 GB)","₹20,500",6 GB RAM | 128 GB ROM15.21 cm (5.99 inch) Full HD+ Display20MP + 12MP | 20MP Front Camera3010 mAh BatteryQualcomm Snapdragon 660 AIE ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,4
"Mi A2 (Blue/Lake Blue, 64 GB)","₹17,499",4 GB RAM | 64 GB ROM15.21 cm (5.99 inch) Full HD+ Display20MP + 12MP | 20MP Front Camera3010 mAh BatteryQualcomm Snapdragon 660 AIE ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,4.2
"Mi 10 (Twilight Grey, 128 GB)","₹54,999",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display108MP + 13MP + 2MP + 2MP | 20MP Front Camera4780 mAh BatteryQualcomm Snapdragon 865 ProcessorFull HD+ 3D Curved E3 AMOLED HDR 10+ Display30 W Charging1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase,4.3
"MI 11X 5G (CELESTIAL SILVER, 128 GB)","₹22,999",6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display48MP Rear Camera4520 mAh Battery1 YEAR,4.4
"Mi 11X Pro 5G (Lunar White, 128 GB)","₹27,487",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display108MP + 8MP + 5MP | 20MP Front Camera4520 mAh BatteryQualcomm Snapdragon 888 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories,4.4
"Mi A2 (Black, 128 GB)","₹20,500",6 GB RAM | 128 GB ROM15.21 cm (5.99 inch) Full HD+ Display20MP + 12MP | 20MP Front Camera3010 mAh BatteryQualcomm Snapdragon 660 AIE ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,4.4
"Xiaomi 11i 5G (Stealth Black, 128 GB)","₹24,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ AMOLED Display108MP Rear Camera | 16MP Front Camera5160 mAh Li-Polymer BatteryMediatek Dimensity 920 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,4.4
"Mi 11X (Lunar White, 128 GB)","₹22,990",6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 5MP | 20MP Front Camera4520 mAh BatteryQualcomm Snapdragon 870 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories,4.3
"Mi 11X (Celestial Silver, 128 GB)","₹24,490",6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 5MP | 20MP Front Camera4520 mAh BatteryQualcomm Snapdragon 870 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories,4.4
"Mi 11 Lite (Jazz Blue, 128 GB)","₹21,999",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.64 cm (6.55 inch) Full HD+ Display64MP + 8MP + 5MP | 16MP Front Camera4250 mAh Li-Polymer BatteryQualcomm Snapdragon 732G Processor1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,4.5
"Xiaomi 11i Hypercharge 5G (Camo Green, 128 GB)","₹28,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ AMOLED Display108MP + 8MP + 2MP | 16MP Front Camera4500 mAh Li-Polymer BatteryMediatek Dimensity 920 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3
"Xiaomi 11i Hypercharge 5G (Stealth Black, 128 GB)","₹28,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ AMOLED Display108MP + 8MP + 2MP | 16MP Front Camera4500 mAh Li-Polymer BatteryMediatek Dimensity 920 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.5
"11 Lite NE (Diamond Dazzle, 128 GB)","₹23,990",8 GB RAM | 128 GB ROM16.64 cm (6.55 inch) Display64MP Rear Camera4250 mAh Battery1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,4.5
"11 Lite NE (Tuscany Coral, 128 GB)","₹25,000",8 GB RAM | 128 GB ROM16.64 cm (6.55 inch) Display64MP Rear Camera4250 mAh Battery1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,4.5
"11 Lite NE (Diamond Dazzle, 128 GB)","₹22,500",6 GB RAM | 128 GB ROM16.64 cm (6.55 inch) Display64MP Rear Camera4250 mAh Battery1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,4.5
"Mi 10 (Twilight Grey, 256 GB)","₹59,999",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display108MP + 13MP + 2MP + 2MP | 20MP Front Camera4780 mAh BatteryQualcomm Snapdragon 865 ProcessorFull HD+ 3D Curved E3 AMOLED HDR 10+ Display30 W Charging1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase,4.5
"Mi 10 (Coral Green, 128 GB)","₹54,999",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display108MP + 13MP + 2MP + 2MP | 20MP Front Camera4780 mAh BatteryQualcomm Snapdragon 865 ProcessorFull HD+ 3D Curved E3 AMOLED HDR 10+ Display30 W Charging1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase,4.4
"Mi A2 (Red, 128 GB)","₹20,500",6 GB RAM | 128 GB ROM15.21 cm (5.99 inch) Full HD+ Display20MP + 12MP | 20MP Front Camera3010 mAh BatteryQualcomm Snapdragon 660 AIE ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,4.4
"Xiaomi 11i Hypercharge 5G (Purple Mist, 128 GB)","₹28,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ AMOLED Display108MP + 8MP + 2MP | 16MP Front Camera4500 mAh Li-Polymer BatteryMediatek Dimensity 920 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.4
"Xiaomi 11i 5G (Pacific Pearl, 128 GB)","₹26,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ AMOLED Display108MP Rear Camera | 16MP Front Camera5160 mAh Li-Polymer BatteryMediatek Dimensity 920 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,4.5
"Mi A3 (Kind of Grey, 64 GB)","₹14,999",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.46 cm (6.088 inch) HD+ Display48MP + 8MP + 2MP | 32MP Front Camera4030 mAh BatteryQualcomm Snapdragon 665 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.2
"Mi 10 (Coral Green, 256 GB)","₹59,999",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display108MP + 13MP + 2MP + 2MP | 20MP Front Camera4780 mAh BatteryQualcomm Snapdragon 865 ProcessorFull HD+ 3D Curved E3 AMOLED HDR 10+ Display30 W Charging1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase,4.4
"11 Lite NE (Tuscany Coral, 128 GB)","₹22,490",6 GB RAM | 128 GB ROM16.64 cm (6.55 inch) Display64MP Rear Camera4250 mAh Battery1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,4.4
"11 Lite NE (Vinyl Black, 128 GB)","₹21,990",6 GB RAM | 128 GB ROM16.64 cm (6.55 inch) Display64MP Rear Camera4250 mAh Battery1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,4.3
"11 Lite NE (Jazz Blue, 128 GB)","₹22,490",6 GB RAM | 128 GB ROM16.64 cm (6.55 inch) Display64MP Rear Camera4250 mAh Battery1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,4.2
"Mi 10T Pro (Lunar Silver, 128 GB)","₹29,990",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display108MP + 13MP + 5MP | 20MP Front Camera5000 mAh Li-ion Polymer BatteryQualcomm Snapdragon 865 Processor144Hz Intelligent AdaptiveSync Display33W Dual Split Flash Charge1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories,4.5
"Note 11 PRO Plus 5G (Stealth Black, 256 GB)","₹23,898",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display108MP Rear Camera5000 mAh Battery12 months,4.5
"Mi 11X Pro 5G (Celestial Silver, 256 GB)","₹34,999",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Full HD+ Display108MP + 8MP + 5MP | 20MP Front Camera4520 mAh BatteryQualcomm Snapdragon 888 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories,4.5
"Mi A1 (Rose Gold, 64 GB)","₹14,999",4 GB RAM | 64 GB ROM | Expandable Upto 128 GB13.97 cm (5.5 inch) Full HD Display12MP + 12MP | 5MP Front Camera3080 mAh Li-polymer BatteryQualcomm Snapdragon 625 64 bit Octa Core 2GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.5
"Xiaomi 11Lite NE (Diamond Dazzle, 256 GB)","₹42,990",8 GB RAM | 256 GB ROM16.51 cm (6.5 inch) Display20MP Rear Camera4250 mAh Battery1 Year Warranty,4.4
"Xiaomi 11Lite NE (Vinyl Black, 256 GB)","₹40,990",8 GB RAM | 256 GB ROM16.51 cm (6.5 inch) Display20MP Rear Camera4250 mAh Battery1 Year Warranty,4.2
"Mi A1 (Gold, 64 GB)","₹14,599",4 GB RAM | 64 GB ROM | Expandable Upto 128 GB13.97 cm (5.5 inch) Full HD Display12MP + 12MP | 5MP Front Camera3080 mAh Li-polymer BatteryQualcomm Snapdragon 625 64 bit Octa Core 2GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4
"Xiaomi 11Lite NE (Tuscany Coral, 128 GB)","₹31,900",6 GB RAM | 128 GB ROM16.64 cm (6.55 inch) Display64MP Rear Camera4250 mAh Battery1 Year Warranty,4.4
"Xiaomi 11Lite NE (Tuscany Coral, 128 GB)","₹40,989",8 GB RAM | 128 GB ROM16.64 cm (6.55 inch) Display64MP Rear Camera4250 mAh Battery1 Year Warranty,4.5
"Xiaomi 11i Hypercharge 5G (Pacific Pearl, 128 GB)","₹23,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ AMOLED Display108MP + 8MP + 2MP | 16MP Front Camera4500 mAh Li-Polymer BatteryMediatek Dimensity 920 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.4
"Mi A3 (More Than White, 64 GB)","₹12,495",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.46 cm (6.088 inch) HD+ Display48MP + 8MP + 2MP | 32MP Front Camera4030 mAh BatteryQualcomm Snapdragon 665 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4
"Mi A3 (Not just Blue, 64 GB)","₹14,999",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.46 cm (6.088 inch) HD+ Display48MP + 8MP + 2MP | 32MP Front Camera4030 mAh BatteryQualcomm Snapdragon 665 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3
"Mi 10i (Pacific Sunrise, 128 GB)","₹22,690",6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display108MP + 8MP + 2MP + 2MP | 16MP Front Camera4820 mAh BatteryQualcomm® Snapdragon™ 750G Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4.4
